mmsi,v_name,v_class,v_callsign,v_imo,v_flag,v_system,v_mmsi,v_source
710007570,MAR LIMPO II,Pollution Control Vessel,PQ2750,9618757, Brazil,,710007570,VesselFinder
710007580,MAR LIMPO III,Pollution Control Vessel,PQ2752,9618769, Brazil,,710007580,VesselFinder
367309480,IVANOFF,Port tender,WDD9292,, USA,,367309480,VesselFinder
367474960,BRAVE ARROW,Port tender,WDF6504,, USA,,367474960,VesselFinder
369970007,SERAC,Port tender,WZ2067,, USA,,369970007,VesselFinder
413462240,XIN HAI XING 15,Port tender,JM5H,, China,,413462240,VesselFinder
701000798,573B,Port tender,LW 9314,, Argentina,,701000798,VesselFinder
701000855,574 B,Port tender,LW 2757,, Argentina,,701000855,VesselFinder
701006096,DN 28,Port tender,LW6491,, Argentina,,701006096,VesselFinder
636011860,TOISA PISCES,Production Testing Vessel,A8BV3,9139074, Liberia,,636011860,VesselFinder
251437110,PILOT LEYNIR,Pusher Tug,TFVW,9126388, Iceland,,251437110,VesselFinder
303668000,GULF RELIANCE,Pusher Tug,WDD2703,9398474, Alaska,,303668000,VesselFinder
316002065,PETITE FORTE,Pusher Tug,CFG3677,6826119, Canada,,316002065,VesselFinder
316013946,VICTORIOUS,Pusher Tug,CFN5313,9473262, Canada,,316013946,VesselFinder
338899000,COMMITMENT,Pusher Tug,WDE3894,9369411, USA,,338899000,VesselFinder
353815000,CRUX 7,Pusher Tug,HP4831,9229520, Panama,,353815000,VesselFinder
357898000,KARASEA,Pusher Tug,HO3926,7391006, Panama,,357898000,VesselFinder
366341000,PRIDE,Pusher Tug,WDE9046,9369423, USA,,366341000,VesselFinder
366709000,LEGEND,Pusher Tug,WDF9316,9601792, USA,,366709000,VesselFinder
366804736,ISLAND STORM,Pusher Tug,WDF8425,8991114, USA,,366804736,VesselFinder
366857000,MOKU PAHU,Pusher Tug,WBWK,7932202, USA,,366857000,VesselFinder
366878910,KARASEA,Pusher Tug,HO3926,7391006, Panama,,357898000,VesselFinder
366897920,JANE A BOUCHARD,Pusher Tug,WDB4391,9269702, USA,,366897920,VesselFinder
366904000,VISION,Pusher Tug,WDF6306,9542609, USA,,366904000,VesselFinder
367006640,CAPT.FRED BOUCHARD,Pusher Tug,WCZ9470,8115825, USA,,367006640,VesselFinder
367057570,PRESQUE ISLE,Pusher Tug,WDG7081,7303877, USA,,367057570,VesselFinder
367084930,SAMUEL DE CHAMPLAIN,Pusher Tug,WDC8307,7433799, USA,,367084930,VesselFinder
367176630,OSG INDEPENDENCE,Pusher Tug,WDD6715,7906849, USA,,367176630,VesselFinder
367309830,JIMMY SMITH,Pusher Tug,WDD9318,7502409, USA,,367309830,VesselFinder
367314520,TUCKAHOE,Pusher Tug,WDD9657,9452713, USA,,367314520,VesselFinder
367409260,DOROTHY ANN PATHFNDR,Pusher Tug,WDE8761,8955732, USA,,367409260,VesselFinder
367416750,BLUE FIN,Pusher Tug,WDE9397,9565596, USA,,367416750,VesselFinder
367445000,PATI R MORAN,Pusher Tug,WDD9499,9398553, USA,,367445000,VesselFinder
367480250,OLIVE L. MOORE,Pusher Tug,WDF7019,8635227, USA,,367480250,VesselFinder
367513170,LASSEN,Pusher Tug,WDG2199,8652964, USA,,367513170,VesselFinder
367771000,INNOVATION,Pusher Tug,WDF4831,9542594, USA,,367771000,VesselFinder
368533000,MV STRONG,Pusher Tug,WDD9335,7634331, USA,,368533000,VesselFinder
369567000,SEA RELIANCE,Pusher Tug,WEOB,9275878, USA,,369567000,VesselFinder
369580000,SOUND RELIANCE,Pusher Tug,WXAE,9277369, USA,,369580000,VesselFinder
369703000,OCEAN RELIANCE,Pusher Tug,WADY,9275438, USA,,369703000,VesselFinder
373257000,MATACHIN,Pusher Tug,TUGMA,9658202, Panama,,373257000,VesselFinder
525015056,TEMBAGA 4,Pusher Tug,YGGT,9175559, Indonesia,,525015056,VesselFinder
525015058,TEMBAGA 3,Pusher Tug,YGGS,9175547, Indonesia,,525015058,VesselFinder
657243000,BERGER ENDURANCE,Pusher Tug,5NLD,9468695, Nigeria,,657243000,VesselFinder
657375000,BERGER ENTERPRISE,Pusher Tug,5NLD5,9362554, Nigeria,,657375000,VesselFinder
657376000,BERGER CONFIDENCE,Pusher Tug,5NLD6,9474400, Nigeria,,657376000,VesselFinder
657693000,CHARLY,Pusher Tug,5NUS3,8987010, Nigeria,,657693000,VesselFinder
701006362,LITORAL,Pusher Tug,LW9889,8634039, Argentina,,701006362,VesselFinder
710000830,NORSUL ABROLHOS,Pusher Tug,PS7146,9336361, Brazil,,710000830,VesselFinder
710001400,NORSUL CARAVELAS,Pusher Tug,PS5030,9278894, Brazil,,710001400,VesselFinder
710001710,NORSUL VEGA,Pusher Tug,PPRV,9318448, Brazil,,710001710,VesselFinder
710002090,NORSUL VITORIA,Pusher Tug,PPTH,9318450, Brazil,,710002090,VesselFinder
710005440,NORSUL RIO,Pusher Tug,PP8945,9572240, Brazil,,710005440,VesselFinder
224739000,V CENTENARIO,Refrigerated Cargo Ship,EHXT,7812012, Spain,,224739000,VesselFinder
224864000,CAMILA,Refrigerated Cargo Ship,XCAK8,9685580, Mexico,,345050700,VesselFinder
231766000,NORDJARL,Refrigerated Cargo Ship,OZ2096,8400050, Faeroe Islands,,231766000,VesselFinder
244187000,SPRING PANDA,Refrigerated Cargo Ship,PHQX,8213653, Netherlands,,244187000,VesselFinder
245317000,COOL EXPRESO,Refrigerated Cargo Ship,PDKK,9085479, Netherlands,,245317000,VesselFinder
245723000,ATLANTIC KLIPPER,Refrigerated Cargo Ship,PCIU,9454761, Netherlands,,245723000,VesselFinder
246428000,ROYAL KLIPPER,Refrigerated Cargo Ship,PCIH,9172959, Netherlands,,246428000,VesselFinder
257280000,FEED BALSFJORD,Refrigerated Cargo Ship,LAYF,8906559, Norway,,257280000,VesselFinder
273142710,OTOMAR OSHKALN,Refrigerated Cargo Ship,UIMG,7306544, Russia,,273142710,VesselFinder
273146900,DEFG,Refrigerated Cargo Ship, UIFO,6930001, Russia,,273146900,VesselFinder
273148810,BELOMORYE,Refrigerated Cargo Ship,UIVG,7808334, Russia,,273148810,VesselFinder
273210110,PAMYAT KIROVA,Refrigerated Cargo Ship,UFXA,8701040, Russia,,273210110,VesselFinder
273211110,PAMYAT ILICHA,Refrigerated Cargo Ship,UFYW,8811675, Russia,,273211110,VesselFinder
273228200,KRASNOYARSKIY,Refrigerated Cargo Ship,UFCB,8723218, Russia,,273228200,VesselFinder
273257000,SMOLNINSKIY,Refrigerated Cargo Ship,UBVW,8847131, Russia,,273257000,VesselFinder
273310240,APOLLO FLYER,Refrigerated Cargo Ship,UIWS,8303927, Russia,,273310240,VesselFinder
273310720,GENNADY VODOLAZSKIY,Refrigerated Cargo Ship,UHOU,9082180, Russia,,273310720,VesselFinder
273311610,FROST OLYMPOS,Refrigerated Cargo Ship,UBYV,7812024, Russia,,273311610,VesselFinder
273311860,PROGRESS,Refrigerated Cargo Ship,UFWZ,8516615, Russia,,273311860,VesselFinder
273312860,GARMONIYA,Refrigerated Cargo Ship,UERQ,8516639, Russia,,273312860,VesselFinder
273312950,ORION,Refrigerated Cargo Ship,UBYQ,7920546, Russia,,273312950,VesselFinder
273313270,SIMFONIYA,Refrigerated Cargo Ship,UFEF,8516627, Russia,,273313270,VesselFinder
273313470,ANATOLIY LARIN,Refrigerated Cargo Ship,UBHE3,8516641, Russia,,273313470,VesselFinder
273313840,AKASHIYA,Refrigerated Cargo Ship,U H O J,7908562, Russia,,273313840,VesselFinder
273313950,SIRIUS,Refrigerated Cargo Ship,UHVP,7700099, Russia,,273313950,VesselFinder
273316040,REFRIGERATOR,Refrigerated Cargo Ship,UIVV,8225668, Russia,,273316040,VesselFinder
273316080,OLA,Refrigerated Cargo Ship,UBKE9,7920326, Russia,,273316080,VesselFinder
273316230,BALYUZEK,Refrigerated Cargo Ship,UBWH,8518895, Russia,,273316230,VesselFinder
273317370,MERCURY,Refrigerated Cargo Ship,UCGW,8216916, Russia,,273317370,VesselFinder
273317810,M/V CANOPUS,Refrigerated Cargo Ship,UCTB,7700087, Russia,,273317810,VesselFinder
273319440,GREEN TUNDRA,Refrigerated Cargo Ship,UGNI,8512011, Russia,,273319440,VesselFinder
273325900,SAPPHIRE,Refrigerated Cargo Ship,UBQE6,8509545, Russia,,273325900,VesselFinder
273331810,AFINA,Refrigerated Cargo Ship,UBIF5,8403363, Russia,,273331810,VesselFinder
273337510,CRYSTAL ARCTICA,Refrigerated Cargo Ship,UBGF5,8509571, Russia,,273337510,VesselFinder
273338510,CRYSTAL AFRICA,Refrigerated Cargo Ship,UBGF6,8509583, Russia,,273338510,VesselFinder
273342230,AMBER BALTIC,Refrigerated Cargo Ship,UBCG5,8513273, Russia,,273342230,VesselFinder
273344630,MAJESTIC,Refrigerated Cargo Ship,UBFG6,7929750, Russia,,273344630,VesselFinder
273344710,ICE BREEZE,Refrigerated Cargo Ship,UBSE4,8609802, Russia,,273344710,VesselFinder
273348810,ICE STREAM,Refrigerated Cargo Ship,UBTE5,8609814, Russia,,273348810,VesselFinder
273349530,PETR RIKORD,Refrigerated Cargo Ship,UBFG2,8609163, Russia,,273349530,VesselFinder
273349630,ZODIAK,Refrigerated Cargo Ship,UBFG9,8712300, Russia,,273349630,VesselFinder
273351170,ODIN,Refrigerated Cargo Ship,UBRI2,8320834, Russia,,273351170,VesselFinder
273351650,VISMAR,Refrigerated Cargo Ship,UACD8,8811572, Russia,,273351650,VesselFinder
273351900,AMEGA,Refrigerated Cargo Ship,UBLG2,8502793, Russia,,273351900,VesselFinder
273352570,PYOTR ILICHYOV,Refrigerated Cargo Ship,UCMP,9082178, Russia,,273352570,VesselFinder
273352840,SAN DIEGO,Refrigerated Cargo Ship,UBCI2,8421200, Russia,,273352840,VesselFinder
273353310,NADEZHDA,Refrigerated Cargo Ship,UBMZ,7809106, Russia,,273353310,VesselFinder
273353800,CRYSTAL ATLANTICA,Refrigerated Cargo Ship,UBKG5,8509569, Russia,,273353800,VesselFinder
273354210,ZALIV RADUGA,Refrigerated Cargo Ship,UBDF6,8216904, Russia,,273354210,VesselFinder
273354740,SARONIC BREEZE,Refrigerated Cargo Ship,UBYH9,9081643, Russia,,273354740,VesselFinder
273354770,CANARIAN REEFER,Refrigerated Cargo Ship,UBXI2,9081655, Russia,,273354770,VesselFinder
273354920,SEIN VENUS,Refrigerated Cargo Ship,D7NH,9003146, Korea,,440241000,VesselFinder
273355540,VOST0K REEFER,Refrigerated Cargo Ship,UBYH6,8403961, Russia,,273355540,VesselFinder
273356010,SIVUCH,Refrigerated Cargo Ship,UBMG8,7723027, Russia,,273356010,VesselFinder
273356610,PROLIV LONGA,Refrigerated Cargo Ship,UBXG4,8136740, Russia,,273356610,VesselFinder
273356760,HATSUKARI,Refrigerated Cargo Ship,UBOI9,9054858, Russia,,273356760,VesselFinder
273357670,FRIO SEVASTOPOLIS,Refrigerated Cargo Ship,UBWI5,8860432, Russia,,273357670,VesselFinder
273358410,BUKHTA ASACHA,Refrigerated Cargo Ship,UHJK,8210247, Russia,,273358410,VesselFinder
273358510,SIERRA,Refrigerated Cargo Ship,UAID,8216198, Russia,,273358510,VesselFinder
273358660,BUKHTA NATALII,Refrigerated Cargo Ship,UBNI6,7929786, Russia,,273358660,VesselFinder
273359920,TAVRIA,Refrigerated Cargo Ship,"UBIH4""",8826759, Russia,,273359920,VesselFinder
273410500,IVAN MALYAKIN,Refrigerated Cargo Ship,UAUR,8862583, Russia,,273410500,VesselFinder
273410910,LIMANSKIY,Refrigerated Cargo Ship,UGFF,8423612, Russia,,273410910,VesselFinder
273411910,KASPIYSKIY,Refrigerated Cargo Ship,UBJJ,8723359, Russia,,273411910,VesselFinder
273417300,KAM STAR,Refrigerated Cargo Ship,UBIF,8220096, Russia,,273417300,VesselFinder
273420160,LYRA,Refrigerated Cargo Ship,UBOR,7826154, Russia,,273420160,VesselFinder
273420240,KOMMUNARY NIKOLAYEVA,Refrigerated Cargo Ship,UERA,8729183, Russia,,273420240,VesselFinder
273421240,ANTON GURIN,Refrigerated Cargo Ship,UERJ,8723402, Russia,,273421240,VesselFinder
273422240,KAPITAN KIRICHENKO,Refrigerated Cargo Ship,UEZS,8832069, Russia,,273422240,VesselFinder
273422470,KAPITAN KUZNETSOV,Refrigerated Cargo Ship,UIJB,8228074, Russia,,273422470,VesselFinder
273425770,KAPITAN SHCHERBAKOV,Refrigerated Cargo Ship,UBFQ,8422931, Russia,,273425770,VesselFinder
273428710,MV KAPITAN KANTSIBER,Refrigerated Cargo Ship,UESK,8623559, Russia,,273428710,VesselFinder
273431300,PLANETA,Refrigerated Cargo Ship,UAFB,8883991, Russia,,273431300,VesselFinder
273433460,BUZANSKIY,Refrigerated Cargo Ship,UDWZ,8723309, Russia,,273433460,VesselFinder
273441270,MYS KOMMUNAROV,Refrigerated Cargo Ship,UFTA,7821910, Russia,,273441270,VesselFinder
273442580,ZARYA,Refrigerated Cargo Ship,UFCR,9012214, Russia,,273442580,VesselFinder
273442740,BUKHTA NAGAEVA,Refrigerated Cargo Ship,UDVM,8313879, Russia,,273442740,VesselFinder
273443370,GLORIA,Refrigerated Cargo Ship,UDBZ,7636107, Russia,,273443370,VesselFinder
273447930,KAPITAN TEPLYUKOV,Refrigerated Cargo Ship,UCZK,9176979, Russia,,273447930,VesselFinder
273449080,SORAKSAN,Refrigerated Cargo Ship,UAYO,8723361, Russia,,273449080,VesselFinder
273449760,PLUTONAS,Refrigerated Cargo Ship,UERU,7808322, Russia,,273449760,VesselFinder
273511500,GIBRALTAR,Refrigerated Cargo Ship,UFNO,7642663, Russia,,273511500,VesselFinder
273512400,TAMBOV,Refrigerated Cargo Ship,UIMH,8225723, Russia,,273512400,VesselFinder
273561800,SARGAN,Refrigerated Cargo Ship,UGOL,9101352, Russia,,273561800,VesselFinder
273811020,KAPITAN PRYAKHA,Refrigerated Cargo Ship,UIWB,8834483, Russia,,273811020,VesselFinder
273814050,OZERSK,Refrigerated Cargo Ship,UHWR,8226973, Russia,,273814050,VesselFinder
273815000,VLAD ORION,Refrigerated Cargo Ship,UAKG,8881357, Russia,,273815000,VesselFinder
273815020,NEREY,Refrigerated Cargo Ship,UIUS,8723373, Russia,,273815020,VesselFinder
273815050,KOMSOMOLIYA.KALINING,Refrigerated Cargo Ship,UHWS,8033857, Russia,,273815050,VesselFinder
273816010,BEREG MECHTY,Refrigerated Cargo Ship, UIIC,8225711, Russia,,273816010,VesselFinder
273833000,DORIDA,Refrigerated Cargo Ship,UIEI,8623925, Russia,,273833000,VesselFinder
273879400,AMURSKIY LIMAN,Refrigerated Cargo Ship, UGCT,8858568, Russia,,273879400,VesselFinder
277327000,LIBRA,Refrigerated Cargo Ship,LYRT,9009683, Lithuania,,277327000,VesselFinder
304882000,SVARTFOSS,Refrigerated Cargo Ship,V2PR3,9323089, Antigua & Barbuda,,304882000,VesselFinder
305082000,HOLMFOSS,Refrigerated Cargo Ship,V2PN9,9359662, Antigua & Barbuda,,305082000,VesselFinder
305844000,STIGFOSS,Refrigerated Cargo Ship,V2QK2,8911504, Antigua & Barbuda,,305844000,VesselFinder
306497000,NOVA ZEELANDIA,Refrigerated Cargo Ship,PJHA,8514784, Curacao,,306497000,VesselFinder
306752000,NOVA FLORIDA,Refrigerated Cargo Ship,PJUP,8813635, Curacao,,306752000,VesselFinder
306872000,SIERRA LOBA,Refrigerated Cargo Ship,PJYS,9120217, Curacao,,306872000,VesselFinder
308121000,CHIQUITA BELGIE,Refrigerated Cargo Ship,C6KD7,9015204, Bahamas,,308121000,VesselFinder
308228000,GREEN OCEAN,Refrigerated Cargo Ship,C6VY8,9001916, Bahamas,,308228000,VesselFinder
308315000,AUTUMN WIND,Refrigerated Cargo Ship,C6LF8,9038323, Bahamas,,308315000,VesselFinder
308512000,HOOD ISLAND,Refrigerated Cargo Ship,C6LU4,9059640, Bahamas,,308512000,VesselFinder
308541000,GREEN SELJE,Refrigerated Cargo Ship,C6IB5,8804529, Bahamas,,308541000,VesselFinder
308564000,GREEN NOVA,Refrigerated Cargo Ship,C6VZ3,9009669, Bahamas,,308564000,VesselFinder
308668000,AUTUMN WAVE,Refrigerated Cargo Ship,C6LF9,9038335, Bahamas,,308668000,VesselFinder
308701000,BARRINGTON ISLAND,Refrigerated Cargo Ship,C6QK,9059614, Bahamas,,308701000,VesselFinder
308704000,DUNCAN ISLAND,Refrigerated Cargo Ship,C6JS,9059638, Bahamas,,308704000,VesselFinder
308705000,CHARLES ISLAND,Refrigerated Cargo Ship,C6JT,9059626, Bahamas,,308705000,VesselFinder
309165000,GREEN  KLIPPER,Refrigerated Cargo Ship,C6VY9,9001904, Bahamas,,309165000,VesselFinder
309193000,JORGEN REEFER,Refrigerated Cargo Ship,C6VB9,9007489, Bahamas,,309193000,VesselFinder
309716000,CHIQUITA ROSTOCK,Refrigerated Cargo Ship,C6VR5,9014767, Bahamas,,309716000,VesselFinder
309731000,DONA LIBERTA,Refrigerated Cargo Ship,C6PX9,9008639, Bahamas,,309731000,VesselFinder
309841000,IVORY DAWN,Refrigerated Cargo Ship,C6OU9,9008732, Bahamas,,309841000,VesselFinder
311009400,GREEN KARMOY,Refrigerated Cargo Ship,Unknown,8804531, Bahamas,,311009400,VesselFinder
311009700,GREEN CRYSTAL,Refrigerated Cargo Ship,C6XH5,8920995, Bahamas,,311009700,VesselFinder
311042300,GREEN TOLEDO,Refrigerated Cargo Ship,C6YQ8,9015785, Bahamas,,311042300,VesselFinder
311042400,GREEN MALOY,Refrigerated Cargo Ship,C6YQ9,8804579, Bahamas,,311042400,VesselFinder
311054900,ATLANTIC ACANTHUS,Refrigerated Cargo Ship,C6ZG7,9189897, Bahamas,,311054900,VesselFinder
311062400,DITLEV REEFER,Refrigerated Cargo Ship,C6ZP7,8819926, Bahamas,,311062400,VesselFinder
311091000,SANTA CATHARINA,Refrigerated Cargo Ship,C6RL4,9213777, Bahamas,,311091000,VesselFinder
311126000,DURBAN STAR,Refrigerated Cargo Ship,C6R06,9019121, Bahamas,,311126000,VesselFinder
311289000,GREEN HONDURAS,Refrigerated Cargo Ship,C6WH8,8912132, Bahamas,,311289000,VesselFinder
311294000,DOLE AFRICA,Refrigerated Cargo Ship,C6FS3,9046538, Bahamas,,311294000,VesselFinder
311367000,GREEN FROST,Refrigerated Cargo Ship,C6SK3,8412687, Bahamas,,311367000,VesselFinder
311433000,BELGIAN REEFER,Refrigerated Cargo Ship,C6SQ5,8300365, Bahamas,,311433000,VesselFinder
311447000,BRAZILIAN REEFER,Refrigerated Cargo Ship,C6SR8,8300377, Bahamas,,311447000,VesselFinder
311461000,GREEN MAGIC,Refrigerated Cargo Ship,C6VY5,8822583, Bahamas,,311461000,VesselFinder
311664000,ALMEDA STAR,Refrigerated Cargo Ship,C6TJ5,8816156, Bahamas,,311664000,VesselFinder
311665000,SWAN CHACABUCO,Refrigerated Cargo Ship,C6TJ6,8907876, Bahamas,,311665000,VesselFinder
311667000,M/V CHAITEN,Refrigerated Cargo Ship,C6TJ8,8700230, Bahamas,,311667000,VesselFinder
312097000,ALASKA,Refrigerated Cargo Ship,V3JL2,7507033, Belize,,312097000,VesselFinder
312255000,SAN PAULO,Refrigerated Cargo Ship,V3WY2,8620129, Belize,,312255000,VesselFinder
312379000,FRIO POSEIDON,Refrigerated Cargo Ship,V3YQ5,8811687, Belize,,312379000,VesselFinder
312391000,ORION,Refrigerated Cargo Ship,V3DX3,7708912, Belize,,312391000,VesselFinder
312887000,HAI FENG 668,Refrigerated Cargo Ship,V3OL8,8800236, Belize,,312887000,VesselFinder
312979000,AKADEMIK ZAVARITSKIY,Refrigerated Cargo Ship,V3MS3,8402216, Belize,,312979000,VesselFinder
314336000,WILSON EXPRESS,Refrigerated Cargo Ship,8PXI,8119572, Barbados,,314336000,VesselFinder
334622000,NEW SEA REEFER,Refrigerated Cargo Ship,HQXM3,7637527, Honduras,,334622000,VesselFinder
341009000,FRIO MURMANSK,Refrigerated Cargo Ship,V4KD2,8845717, St Kitts & Nevis,,341009000,VesselFinder
341049000,FRIO ARKHANGELSK,Refrigerated Cargo Ship,V4KI2,8860444, St Kitts & Nevis,,341049000,VesselFinder
341095000,SUNNY LISA,Refrigerated Cargo Ship,V4JW2,7359278, St Kitts & Nevis,,341095000,VesselFinder
341096000,TIAN XING,Refrigerated Cargo Ship,V3PG2,7734545, Belize,,312003000,VesselFinder
341099000,ATLANTIC LADY,Refrigerated Cargo Ship,V4JY2,8500630, St Kitts & Nevis,,341099000,VesselFinder
351347000,HAI ZHI XING 6,Refrigerated Cargo Ship,3FEA5,6810146, Panama,,351347000,VesselFinder
351698000,LADY ROSEBUD,Refrigerated Cargo Ship,3FAF5,9412749, Panama,,351698000,VesselFinder
351747000,FRIO AEGEAN 1,Refrigerated Cargo Ship,3FSS8,9196357, Panama,,351747000,VesselFinder
351763000,SHIN HANG,Refrigerated Cargo Ship,3FRT,8214839, Panama,,351763000,VesselFinder
351776000,MING HANG,Refrigerated Cargo Ship,3FIY4,8130837, Panama,,351776000,VesselFinder
351827000,CROWN SAPPHIRE,Refrigerated Cargo Ship,3FYV7,9159115, Panama,,351827000,VesselFinder
351969000,LIBRA2,Refrigerated Cargo Ship,HO3729,7327457, Panama,,351969000,VesselFinder
352085000,HUA FU 107,Refrigerated Cargo Ship,3FDZ4,8518819, Panama,,352085000,VesselFinder
352256000,SASANQUA,Refrigerated Cargo Ship,3FFV3,9061904, Panama,,352256000,VesselFinder
352349000,FRIO SHINANO,Refrigerated Cargo Ship,3FNR3,9073385, Panama,,352349000,VesselFinder
352475000,DINOK,Refrigerated Cargo Ship,HOAJ,8908234, Panama,,352475000,VesselFinder
352515000,FRIO PACIFIC,Refrigerated Cargo Ship,HOAL,8324244, Panama,,352515000,VesselFinder
352533000,VIVA 106,Refrigerated Cargo Ship,3EGN7,8122385, Panama,,352533000,VesselFinder
352610000,MARBELLA CARRIER,Refrigerated Cargo Ship,3FJE9,9063653, Panama,,352610000,VesselFinder
352686000,RONDA CARRIER,Refrigerated Cargo Ship,3FUN3,9072501, Panama,,352686000,VesselFinder
352784000,FRIO ANTWERP,Refrigerated Cargo Ship,3FVX3,9078282, Panama,,352784000,VesselFinder
352785000,CROWN GARNET,Refrigerated Cargo Ship,3FSY6,9128049, Panama,,352785000,VesselFinder
352796000,KHANA,Refrigerated Cargo Ship,3EYB6,8810645, Panama,,352796000,VesselFinder
353019000,FRIO CANARIAS,Refrigerated Cargo Ship,3FZW3,8502432, Panama,,353019000,VesselFinder
353242000,OSTROV BERINGA,Refrigerated Cargo Ship,3FHP2,8517815, Panama,,353242000,VesselFinder
353306000,FRIO CHIKUMA,Refrigerated Cargo Ship,3FWG8,9184536, Panama,,353306000,VesselFinder
353773000,ASIAN BRIER,Refrigerated Cargo Ship,3FTB8,9172703, Panama,,353773000,VesselFinder
353876000,CHINA FROST,Refrigerated Cargo Ship,3FLS4,8410914, Panama,,353876000,VesselFinder
353901000,HONGYING,Refrigerated Cargo Ship,H90Q,9097056, Panama,,353901000,VesselFinder
353937000,SANWA FONTAINE,Refrigerated Cargo Ship,3FMK4,8204121, Panama,,353937000,VesselFinder
354260000,FONG QUN,Refrigerated Cargo Ship,3EDM9,7920728, Panama,,354260000,VesselFinder
354716000,HAI FENG 648,Refrigerated Cargo Ship,3EHA6,8710132, Panama,,354716000,VesselFinder
354871000,FRIO OCEANIC,Refrigerated Cargo Ship,3FYF8,8801814, Panama,,354871000,VesselFinder
355317000,ORIENTAL CHILAN,Refrigerated Cargo Ship,3FHF5,8301723, Panama,,355317000,VesselFinder
355658000,GRACE II,Refrigerated Cargo Ship,3EFI6,9061899, Panama,,355658000,VesselFinder
355802000,NEW TAKATSUKI,Refrigerated Cargo Ship,3EFN9,9015838, Panama,,355802000,VesselFinder
355813000,KAI CHENG,Refrigerated Cargo Ship,3FAA6,8021892, Panama,,355813000,VesselFinder
355966000,JOCHOH,Refrigerated Cargo Ship,3FTG5,9126261, Panama,,355966000,VesselFinder
356065000,SURUGA_1,Refrigerated Cargo Ship,H3OD,9109263, Panama,,356065000,VesselFinder
356386000,SUAH,Refrigerated Cargo Ship,HOZZ,9000376, Panama,,356386000,VesselFinder
356517000,ASIAN COSMOS,Refrigerated Cargo Ship,3FLM8,9172698, Panama,,356517000,VesselFinder
356658000,TAISETSU,Refrigerated Cargo Ship,3EEY9,8603133, Panama,,356658000,VesselFinder
356817000,HARU VERDY,Refrigerated Cargo Ship,HPZO,9073402, Panama,,356817000,VesselFinder
356878000,SHIN HANG 6,Refrigerated Cargo Ship,3FOZ2,8318659, Panama,,356878000,VesselFinder
357020000,TIARA 108,Refrigerated Cargo Ship,3FQH9,8420763, Panama,,357020000,VesselFinder
357041000,WILD PEONY,Refrigerated Cargo Ship,3FXS8,9191474, Panama,,357041000,VesselFinder
357094000,ASIAN LILY,Refrigerated Cargo Ship,3FZG8,9196369, Panama,,357094000,VesselFinder
357642000,HONG BANG 6,Refrigerated Cargo Ship,3FFP8,8303903, Panama,,357642000,VesselFinder
357676000,ASIAN ADONIS,Refrigerated Cargo Ship,3FQG9,9196424, Panama,,357676000,VesselFinder
357919000,LADY ROSEMARY,Refrigerated Cargo Ship,3EOZ4,9355044, Panama,,357919000,VesselFinder
366899490,EASTERN   WIND,Refrigerated Cargo Ship,WDB4538,9010486, USA,,366899490,VesselFinder
368219000,COASTAL NAVIGATOR,Refrigerated Cargo Ship,WCY9686,9010498, USA,,368219000,VesselFinder
368682000,COASTAL TRADER,Refrigerated Cargo Ship,WSL8560,5408491, USA,,368682000,VesselFinder
370095000,LADY ROSEBAY,Refrigerated Cargo Ship,3FJA8,9412751, Panama,,370095000,VesselFinder
371322000,HAIFENG 895,Refrigerated Cargo Ship,3ECC7,8814237, Panama,,371322000,VesselFinder
371335000,HAIFENG 628,Refrigerated Cargo Ship,3FE06,8317356, Panama,,371335000,VesselFinder
372594000,MV EURO STAR,Refrigerated Cargo Ship,3EJQ3,8319055, Panama,,372594000,VesselFinder
373039000,HAI FENG 688,Refrigerated Cargo Ship,3FDH6,9016985, Panama,,373039000,VesselFinder
373731000,FRIO ANTARCTIC I,Refrigerated Cargo Ship,3FDB6,8807466, Panama,,373731000,VesselFinder
375501000,MING YANG,Refrigerated Cargo Ship,J8B2066,8131544, St Vincent & Grenadines,,375501000,VesselFinder
375748000,BALTIC NIGHT,Refrigerated Cargo Ship,J8B4470,7800605, St Vincent & Grenadines,,375748000,VesselFinder
375789000,EUROPA,Refrigerated Cargo Ship,J8B4449,8224432, St Vincent & Grenadines,,375789000,VesselFinder
376827000,BALTIC MOON,Refrigerated Cargo Ship,J8B4005,8520513, St Vincent & Grenadines,,376827000,VesselFinder
403271000,AL MAREEKH,Refrigerated Cargo Ship,HZGN,8211461, Saudi Arabia,,403271000,VesselFinder
412660240,HAI FENG 823,Refrigerated Cargo Ship,BKUG,8863496, China,,412660240,VesselFinder
416001900,YUAN TAI NO.806,Refrigerated Cargo Ship,BZIR,7900663, Taiwan,,416001900,VesselFinder
416308000,CHEN YU NO.7,Refrigerated Cargo Ship,BZLY,7930175, Taiwan,,416308000,VesselFinder
416567000,LIAN CHUANSHENG NO66,Refrigerated Cargo Ship,BEGE,7305722, Taiwan,,416567000,VesselFinder
416696000,FU JYI,Refrigerated Cargo Ship,BZKU,6811932, Taiwan,,416696000,VesselFinder
416702000,SHENG HONG,Refrigerated Cargo Ship,BZLL,7920869, Taiwan,,416702000,VesselFinder
416778000,WIN SHUEN SHING,Refrigerated Cargo Ship,BECS,7332713, Taiwan,,416778000,VesselFinder
431678000,TAISEI MARU NO.24,Refrigerated Cargo Ship,JILE,9086758, Japan,,431678000,VesselFinder
